05042026	B	35061		0	0	0	0
05042026	C	35061		0	0	0	0
05042026	A	35062		0	0	0	0
05042026	B	35062		0	0	0	0
05042026	C	35062		0	0	0	0
05042026	A	35063		0	0	0	0
05042026	B	35063		0	0	0	0
05042026	C	35063		0	0	0	0
05042026	A	35064		0	0	0	0
05042026	B	35064		0	0	0	0
05042026	C	35064		0	0	0	0
05042026	A	35065		0	0	0	0
05042026	B	35065		0	0	0	0
05042026	C	35065		0	0	0	0
05042026	A	35066		0	0	0	0
05042026	B	35066		0	0	0	0
05042026	C	35066		0	0	0	0
05042026	A	35067		0	0	0	0
05042026	B	35067		0	0	0	0
05042026	C	35067		0	0	0	0
05042026	A	35068		0	0	0	0
05042026	B	35068		0	0	0	0
05042026	C	35068		0	0	0	0
05042026	A	35069	747	231	4	6	1
05042026	B	35069	748	325	1	2	4
05042026	C	35069	748	339	5	4	0
05042026	A	35070		0	0	0	0
05042026	B	35070		0	0	0	0
05042026	C	35070		0	0	0	0
05042026	A	35071		0	0	0	0
05042026	B	35071		0	0	0	0
05042026	C	35071		0	0	0	0
05042026	A	35072		0	0	0	0
05042026	B	35072		0	0	0	0
05042026	C	35072		0	0	0	0
05042026	A	35073		0	0	0	0
05042026	B	35073		0	0	0	0
05042026	C	35073		0	0	0	0
05042026	A	35074	760	159	8	15	0
05042026	B	35074	760	137	6	29	1
05042026	C	35074	760	230	13	16	1
05042026	A	35075		0	0	0	0
05042026	B	35075		0	0	0	0
05042026	C	35075		0	0	0	0
05042026	A	35076		0	0	0	0
05042026	B	35076		0	0	0	0
05042026	C	35076		0	0	0	0
05042026	A	35077		0	0	0	0
05042026	B	35077		0	0	0	0
05042026	C	35077		0	0	0	0
05042026	A	35078	750	270	11	7	0
05042026	B	35078	750	269	8	4	0
05042026	C	35078	750	338	11	4	0
05042026	A	35079	700	239	4	16	0
05042026	B	35079	700	282	7	7	0
05042026	C	35079	700	291	10	74	7
05042026	A	35080	750	336	7	0	0
05042026	B	35080	750	315	6	3	0
05042026	C	35080	750	337	3	7	0
